"TermID" "GeneID"
"582" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 503614
"583" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 503694
"584" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 245911
"585" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 641517
"586" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 245913
"587" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 245915
"588" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 245927
"589" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 245928
"590" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 245929
"591" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 245930
"592" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 117285
"593" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 245932
"594" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 245934
"595" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 245936
"596" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 245937
"597" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 245938
"598" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 81623
"599" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 140850
"600" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 245939
"601" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 140881
"602" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 245940
"603" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 100133267
"604" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 644414
"605" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 100129216
"606" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 400830
"607" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 403339
"608" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 613211
"609" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 613209
"610" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 613210
"611" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 1673
"612" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 1665
"613" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 1755
"614" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 29102
"615" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 1991
"616" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 11117
"617" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 84034
"618" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 1969
"619" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 57119
"620" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 8288
"621" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 2125
"622" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 2147
"623" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 2150
"624" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 2197
"625" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 2207
"626" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 2209
"627" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 2220
"628" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 2243
"629" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 2244
"630" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 2268
"631" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 27086
"632" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 2358
"633" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 85569
"634" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 2633
"635" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 2634
"636" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 2635
"637" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 115361
"638" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 115362
"639" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 163351
"640" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 388646
"641" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 10578
"642" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 387695
"643" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 2896
"644" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 284110
"645" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 55876
"646" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 56169
"647" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 79792
"648" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 8346
"649" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 8970
"650" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 85236
"651" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 54145
"652" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 8349
"653" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 8347
"654" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 8344
"655" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 8343
"656" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 8339
"657" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 57817
"658" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 84868
"659" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 3105
"660" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 3133
"661" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 3148
"662" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 3240
"663" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 3346
"664" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 3347
"665" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 338376
"666" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 3493
"667" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 3494
"668" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 3497
"669" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 3500
"670" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 3501
"671" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 3502
"672" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 3503
"673" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 3507
"674" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 28912
"675" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 8517
"676" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 3586
"677" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 3592
"678" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 3593
"679" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 3605
"680" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 112744
"681" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 3606
"682" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 3553
"683" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 58985
"684" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 51561
"685" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 149233
"686" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 9466
"687" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 3569
"688" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 3570
"689" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 3575
"690" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 3394
"691" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 345611
"692" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 9636
"693" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 3512
"694" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 354
"695" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 25818
"696" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 5650
"697" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 100528032
"698" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 22914
"699" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 3853
"700" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 90070
"701" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 3906
"702" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 3929
"703" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 353142
"704" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 353143
"705" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 353144
"706" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 3934
"707" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 116842
"708" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 3960
"709" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 4025
"710" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 4049
"711" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 4057
"712" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 129530
"713" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 254773
"714" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 646627
"715" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 1130
"716" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 4069
"717" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 131375
"718" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 57151
"719" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 6885
"720" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 23005
"721" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 51257
"722" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 57506
"723" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 4153
"724" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 100507436
"725" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 406932
"726" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 406955
"727" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 407008
"728" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 406884
"729" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 4316
"730" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 79812
"731" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 219972
"732" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 4353
"733" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 3140
"734" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 4615
"735" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 55577
"736" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 4671
"737" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 374383
"738" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 4790
"739" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 64332
"740" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 58484
"741" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 22861
"742" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 338322
"743" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 171389
"744" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 10392
"745" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 64127
"746" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 4843
"747" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 4853
"748" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 9971
"749" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 4938
"750" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 4939
"751" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 4940
"752" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 10133
"753" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 5027
"754" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 5225
"755" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 8993
"756" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 114770
"757" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 114771
"758" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 57115
"759" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 5266
"760" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 5319
"761" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 5320
"762" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 8398
"763" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 51316
"764" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 5473
"765" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 6992
"766" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 5544
"767" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 5553
"768" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 5580
"769" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 5587
"770" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 29108
"771" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 51552
"772" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 5861
"773" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 5897
"774" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 5919
"775" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 115727
"776" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 10616
"777" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 3516
"778" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 130120
"779" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 8767
"780" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 6035
"781" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 338879
"782" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 122651
"783" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 493901
"784" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 440163
"785" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 6036
"786" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 6037
"787" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 6038
"788" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 6039
"789" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 84659
"790" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 122665
"791" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 390443
"792" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 57674
"793" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 55072
"794" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 140823
"795" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 6156
"796" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 6170
"797" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 6223
"798" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 6283
"799" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 57402
"800" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 6279
"801" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 6280
"802" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 6338
"803" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 81929
"804" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 6403
"805" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 6406
"806" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 6407
"807" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 5054
"808" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 6441
"809" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 81858
"810" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 6464
"811" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 400709
"812" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 56833
"813" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 6556
"814" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 6565
"815" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 7779
"816" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 285195
"817" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 6590
"818" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 653423
"819" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 10407
"820" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 11005
"821" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 6693
"822" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 10417
"823" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 6700
"824" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 284297
"825" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 23166
"826" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 55576
"827" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 6779
"828" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 6850
"829" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 23208
"830" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 23118
"831" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 257397
"832" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 29110
"833" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 7018
"834" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 7942
"835" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 114609
"836" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 7097
"837" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 7098
"838" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 7099
"839" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 10333
"840" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 54106
"841" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 7110
"842" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 7124
"843" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 8764
"844" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 7132
"845" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 944
"846" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 28655
"847" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 54210
"848" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 54209
"849" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 11334
"850" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 7369
"851" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 7425
"852" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 140832
"853" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 280664
"854" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 259239
"855" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 128488
"856" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 164237
"857" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 10406
"858" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 140686
"859" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 149708
"860" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 259240
"861" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 331
"862" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 653808
"863" "GOBP_DEFENSE_RESPONSE_TO_BACTERIUM" 57169
"864" "GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM" 575
"865" "GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM" 358
"866" "GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM" 566
"867" "GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM" 671
"868" "GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM" 820
"869" "GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM" 11126
"870" "GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM" 920
"871" "GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM" 1113
"872" "GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM" 140880
"873" "GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM" 1511
"874" "GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM" 6372
"875" "GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM" 1610
"876" "GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM" 1667
"877" "GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM" 728358
"878" "GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM" 1668
"879" "GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM" 1669
"880" "GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM" 1670
"881" "GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM" 1671
"882" "GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM" 1672
"883" "GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM" 414325
"884" "GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM" 55894
"885" "GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM" 140596
"886" "GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM" 503618
"887" "GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM" 245909
"888" "GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM" 503841
"889" "GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM" 245910
"890" "GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM" 503614
"891" "GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM" 245928
"892" "GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM" 245929
"893" "GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM" 117285
"894" "GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM" 245932
"895" "GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM" 245934
"896" "GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM" 245936
"897" "GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM" 245938
"898" "GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM" 81623
"899" "GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM" 140850
"900" "GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM" 245939
"901" "GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM" 400830
"902" "GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM" 613209
"903" "GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM" 613210
"904" "GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM" 1673
"905" "GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM" 1755
"906" "GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM" 29102
"907" "GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM" 1991
"908" "GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM" 2147
"909" "GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM" 2150
"910" "GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM" 2220
"911" "GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM" 85569
"912" "GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM" 79792
"913" "GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM" 8970
"914" "GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM" 85236
"915" "GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM" 3148
"916" "GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM" 3507
"917" "GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM" 3593
"918" "GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM" 3605
"919" "GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM" 112744
"920" "GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM" 58985
"921" "GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM" 51561
"922" "GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM" 149233
"923" "GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM" 3569
"924" "GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM" 3570
"925" "GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM" 345611
"926" "GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM" 3929
"927" "GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM" 353142
